HITId	WorkerId	Input.src	Input.trg	Input.item	hit	sys_id	rid	type	sid	score	time
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NICT.5539	45	SYSTEM	1609	0.630311339694418	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	46	SYSTEM	2042	-0.973749128319772	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	uedin.5652	47	SYSTEM	2308	-0.467203717367922	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	48	BAD_REF	3779	-2.36674900843736	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	49	SYSTEM	3087	0.588099222115097	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	50	SYSTEM	1638	0.503674986956456	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Li-Muze.5736	51	SYSTEM	1426	-2.40896112601668	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	52	REF	504	1.34791733854287	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	53	REPEAT	483	-0.00287042399539372	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	54	SYSTEM	2791	-0.0872946591540353	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	55	BAD_REF	1524	-2.07126418538211	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	55	BAD_REF	1524	-2.07126418538211	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Li-Muze.5736	55	BAD_REF	1524	-2.07126418538211	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	56	SYSTEM	103	-0.551627952526564	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-F.0	57	SYSTEM	312	-0.593840070105885	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-G.0	58	SYSTEM	2539	0.419250751797814	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-G.0	59	SYSTEM	426	0.250402281480531	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	60	SYSTEM	2331	-0.551627952526564	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	60	SYSTEM	2331	-0.551627952526564	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	61	REF	2227	1.39012945612219	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	62	SYSTEM	1557	-0.129506776733356	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-G.0	63	SYSTEM	2485	-0.256143129471318	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	64	REPEAT	639	0.20819016390121	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	65	SYSTEM	3387	-0.129506776733356	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	66	SYSTEM	3852	0.672523457273739	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Li-Muze.5736	67	BAD_REF	1280	0.545887104535777	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	68	SYSTEM	2512	0.756947692432381	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Li-Muze.5736	69	SYSTEM	2222	-0.551627952526564	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Li-Muze.5736	70	BAD_REF	1080	-0.804900658002489	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	71	SYSTEM	3213	-0.804900658002489	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	uedin.5652	72	SYSTEM	3405	0.20819016390121	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-F.0	73	SYSTEM	2812	-1.10038548105773	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	uedin.5652	74	SYSTEM	388	-0.0872946591540353	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Unisound.5712	75	REPEAT	2525	-0.382779482209281	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Unisound.5668	75	REPEAT	2525	-0.382779482209281	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	76	SYSTEM	351	-0.00287042399539372	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-F.0	77	SYSTEM	2512	0.0815538111632479	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	78	REF	1264	1.39012945612219	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-G.0	79	SYSTEM	1814	-0.298355247050639	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	80	REPEAT	1813	0.20819016390121	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-G.0	81	SYSTEM	1752	-0.34056736462996	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	82	SYSTEM	2615	0.334826516639173	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Unisound.5712	82	SYSTEM	2615	0.334826516639173	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	83	SYSTEM	2421	0.503674986956456	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Tencent-ensemble-system.5742	84	BAD_REF	357	1.01022039790831	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-Y.0	85	SYSTEM	118	0.377038634218493	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NICT.5539	86	SYSTEM	43	-0.129506776733356	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NICT.5539	87	SYSTEM	3503	0.672523457273739	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	88	SYSTEM	3935	-0.84711277558181	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	uedin.5652	89	REF	146	1.39012945612219	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-B.0	90	SYSTEM	3779	0.968008280328984	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-A.0	91	SYSTEM	3222	0.883584045170343	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NICT.5539	92	REF	3113	1.39012945612219	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NICT.5539	93	SYSTEM	129	-0.0872946591540353	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	94	REPEAT	2042	-0.84711277558181	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UCAM.5586	95	BAD_REF	3087	0.419250751797814	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	96	SYSTEM	458	-0.00287042399539372	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-F.0	97	SYSTEM	3893	-1.90241571506483	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	online-Y.0	98	SYSTEM	1234	0.292614399059852	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	UMD.5681	99	SYSTEM	3058	-1.18480971621638	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	Tencent-ensemble-system.5742	99	SYSTEM	3058	-1.18480971621638	2092
30P8I9JKOILJOBI1O5LJVX2M0YF5VX	N0001	zh	en	ad	579	NiuTrans.5740	99	SYSTEM	3058	-1.18480971621638	2092
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	0	SYSTEM	2982	-2.02905206780279	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	1	REF	3742	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	2	SYSTEM	3250	-0.678264305264526	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	3	BAD_REF	1132	-1.10038548105773	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	4	SYSTEM	2861	1.09464463306695	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	5	SYSTEM	2599	-0.551627952526564	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-Y.0	6	SYSTEM	1878	-0.171718894312677	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	7	REPEAT	2483	0.883584045170343	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	7	REPEAT	2483	0.883584045170343	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	8	SYSTEM	3598	0.588099222115097	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-A.0	9	SYSTEM	3690	-0.213931011891998	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	10	SYSTEM	2420	0.841371927591022	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	11	BAD_REF	1406	-2.53559747875464	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	12	SYSTEM	419	-0.551627952526564	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	13	SYSTEM	2666	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	14	REPEAT	191	-1.39587030411298	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	15	SYSTEM	3216	0.419250751797814	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	16	SYSTEM	1535	-0.551627952526564	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-G.0	17	SYSTEM	1831	-2.49338536117532	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	18	SYSTEM	2695	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-Y.0	19	REF	3122	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	20	SYSTEM	483	-0.678264305264526	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	21	REF	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	21	REF	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	21	REF	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	22	REPEAT	2837	-0.88932489316113	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	22	REPEAT	2837	-0.88932489316113	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	23	SYSTEM	1962	1.05243251548763	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	24	SYSTEM	2571	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	25	SYSTEM	1071	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	26	SYSTEM	557	0.883584045170343	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	27	SYSTEM	1685	0.968008280328984	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	28	SYSTEM	2411	-0.636052187685206	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	29	BAD_REF	1028	-1.14259759863706	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	30	REF	3445	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-A.0	31	BAD_REF	2911	-2.19790053812007	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	32	REPEAT	882	0.0815538111632479	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	33	SYSTEM	2724	-1.18480971621638	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	34	SYSTEM	365	0.841371927591022	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-G.0	35	SYSTEM	1239	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	36	SYSTEM	2981	1.05243251548763	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	37	SYSTEM	2505	0.841371927591022	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	38	SYSTEM	1987	-1.39587030411298	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	39	SYSTEM	845	-1.2270218337957	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	40	SYSTEM	3961	-0.636052187685206	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	41	REPEAT	448	0.883584045170343	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	42	SYSTEM	211	-0.424991599788602	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	43	SYSTEM	3708	0.20819016390121	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	44	SYSTEM	730	-0.34056736462996	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	45	SYSTEM	1013	0.925796162749664	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	46	SYSTEM	96	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	47	REF	3792	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	48	BAD_REF	2894	-1.81799147990619	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	48	BAD_REF	2894	-1.81799147990619	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	49	SYSTEM	3098	0.123765928742569	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	50	REPEAT	3250	-0.424991599788602	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	51	SYSTEM	2483	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	51	SYSTEM	2483	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-Y.0	52	BAD_REF	1878	-0.129506776733356	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	53	SYSTEM	2833	0.799159810011701	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-B.0	54	SYSTEM	1265	0.588099222115097	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	55	REF	2599	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	56	SYSTEM	177	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	57	SYSTEM	3742	-0.720476422843847	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	58	SYSTEM	1132	0.672523457273739	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	59	SYSTEM	2830	0.71473557485306	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	60	SYSTEM	3684	-0.551627952526564	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NiuTrans.5740	61	SYSTEM	1406	-2.19790053812007	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	62	SYSTEM	449	-2.19790053812007	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	63	REPEAT	3216	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	64	SYSTEM	3822	0.165978046321889	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-G.0	65	REF	1831	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	66	SYSTEM	425	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	67	BAD_REF	2695	-0.129506776733356	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	68	SYSTEM	191	-1.35365818653366	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-Y.0	69	SYSTEM	3122	-0.298355247050639	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	70	SYSTEM	2019	-0.804900658002489	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	71	BAD_REF	483	-0.636052187685206	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	72	SYSTEM	913	-0.00287042399539372	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	73	SYSTEM	1028	0.756947692432381	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-A.0	74	SYSTEM	2570	0.630311339694418	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	75	REPEAT	557	-0.298355247050639	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	76	REF	2411	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	77	SYSTEM	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	77	SYSTEM	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	77	SYSTEM	1836	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	78	SYSTEM	2554	0.925796162749664	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	79	SYSTEM	2837	-1.18480971621638	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	79	SYSTEM	2837	-1.18480971621638	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-Y.0	80	SYSTEM	1016	-0.509415834947243	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-G.0	81	BAD_REF	1239	-0.298355247050639	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	82	REF	2981	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UMD.5681	83	REPEAT	365	-0.298355247050639	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	84	SYSTEM	3097	-0.34056736462996	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	85	SYSTEM	2084	0.503674986956456	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	86	SYSTEM	929	1.26349310338423	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-A.0	87	SYSTEM	2911	1.26349310338423	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	88	SYSTEM	3445	0.883584045170343	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	89	SYSTEM	882	-0.256143129471318	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-G.0	90	SYSTEM	1845	-1.14259759863706	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	NICT.5539	91	SYSTEM	2894	-2.32453689085804	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Tencent-ensemble-system.5742	91	SYSTEM	2894	-2.32453689085804	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	92	SYSTEM	644	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Li-Muze.5736	93	SYSTEM	2435	0.71473557485306	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	94	SYSTEM	3792	-0.0450825415747145	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	uedin.5652	95	SYSTEM	448	-0.509415834947243	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	96	BAD_REF	1013	-1.6491430095889	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5712	97	SYSTEM	3567	0.250402281480531	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	Unisound.5668	97	SYSTEM	3567	0.250402281480531	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	online-F.0	98	REF	3098	1.39012945612219	723
329E6HTMSW22UL1LBIJJERTL64H3KJ	N0001	zh	en	ad	580	UCAM.5586	99	REPEAT	730	-0.973749128319772	723
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	NiuTrans.5740	0	SYSTEM	956	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	UCAM.5586	1	SYSTEM	3541	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-F.0	2	REPEAT	1441	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-A.0	3	BAD_REF	2033	-4.04342585116785	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	UCAM.5586	4	SYSTEM	3529	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	UMD.5681	5	SYSTEM	137	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	NICT.5539	6	REF	3932	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-A.0	7	SYSTEM	446	-0.781927572107401	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	Unisound.5668	8	SYSTEM	2572	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	Li-Muze.5736	9	SYSTEM	1922	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-F.0	10	SYSTEM	2800	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	NICT.5539	11	SYSTEM	3667	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-A.0	12	REF	377	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-A.0	13	SYSTEM	3839	-0.848488761475981	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	Unisound.5712	14	REPEAT	471	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	NICT.5539	15	SYSTEM	2308	0.815540972738533	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-G.0	16	SYSTEM	1383	-0.71536638273882	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	online-A.0	17	BAD_REF	1049	-0.781927572107401	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	Unisound.5712	18	SYSTEM	2997	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	Unisound.5668	18	SYSTEM	2997	0.882102162107114	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	uedin.5652	19	SYSTEM	1406	-2.5125184956905	435
39WICJI5ATSXJG07BJMT16HYADTZ30	N1644	zh	en	ad	582	NICT.5539	20	SYSTEM	3737	0.815540972738533	435
